24,extra,20,16,1.89,10.29,1.94,0.158626328699918,12.23,12.412,extra,20,16,,,,,,,extra,20,16,,,,,,,extra,20,16,0.13,0.40625,0.32,0.353,extra,20,16,0.15,0.454545454545455,0.33,0.349
25,extra,20,15,1.90,17.33,1.95,0.101141078838174,19.28,19.454,extra,20,15,,,,,,,extra,20,15,,,,,,,extra,20,15,0.13,0.333333333333333,0.39,0.422,extra,20,15,0.15,0.384615384615385,0.39,0.416
26,extra,20,14,1.90,13.15,1.95,0.129139072847682,15.10,15.283,extra,20,14,,,,,,,extra,20,14,,,,,,,extra,20,14,0.13,0.317073170731707,0.41,0.442,extra,20,14,0.14,0.35,0.40,0.435
27,extra,20,13,1.91,18.34,1.96,0.0965517241379311,20.30,20.462,extra,20,13,,,,,,,extra,20,13,,,,,,,extra,20,13,0.13,0.40625,0.32,0.350,extra,20,13,0.15,0.46875,0.32,0.352
28,extra,20,12,1.91,15.68,1.96,0.111111111111111,17.64,17.788,extra,20,12,,,,,,,extra,20,12,,,,,,,extra,20,12,0.13,0.393939393939394,0.33,0.365,extra,20,12,0.15,0.454545454545455,0.33,0.363
29,extra,20,11,1.92,23.17,1.96,0.0779944289693592,25.13,25.276,extra,20,11,,,,,,,extra,20,11,,,,,,,extra,20,11,0.13,0.565217391304348,0.23,0.265,extra,20,11,0.14,0.583333333333333,0.24,0.273
30,extra,20,10,1.93,18.65,1.97,0.0955383123181378,20.62,20.804,extra,20,10,,,,,,,extra,20,10,,,,,,,extra,20,10,0.13,0.565217391304348,0.23,0.260,extra,20,10,0.15,0.6,0.25,0.318
31,extra,20,9,1.93,26.00,1.97,0.0704326063639614,27.97,28.140,extra,20,9,,,,,,,extra,20,9,,,,,,,extra,20,9,0.13,0.448275862068966,0.29,0.323,extra,20,9,0.14,0.482758620689655,0.29,0.331
32,extra,20,8,1.94,21.14,1.98,0.0856401384083045,23.12,23.292,extra,20,8,,,,,,,extra,20,8,,,,,,,extra,20,8,0.13,0.448275862068966,0.29,0.331,extra,20,8,0.14,0.466666666666667,0.30,0.337
33,extra,20,7,1.95,28.33,1.99,0.0656332453825858,30.32,30.483,extra,20,7,,,,,,,extra,20,7,,,,,,,extra,20,7,0.14,0.35,0.40,0.427,extra,20,7,0.14,0.358974358974359,0.39,0.421
34,extra,20,6,1.95,24.11,1.99,0.0762452107279694,26.10,26.244,extra,20,6,,,,,,,extra,20,6,,,,,,,extra,20,6,0.13,0.30952380952381,0.42,0.443,extra,20,6,0.15,0.365853658536585,0.41,0.437
35,extra,20,5,1.96,29.17,1.99,0.0638639281129653,31.16,31.350,extra,20,5,,,,,,,extra,20,5,,,,,,,extra,20,5,0.13,0.254901960784314,0.51,0.550,extra,20,5,0.15,0.3,0.50,0.522
36,extra,20,4,1.96,29.23,2.01,0.0643405889884762,31.24,31.459,extra,20,4,,,,,,,extra,20,4,,,,,,,extra,20,4,0.14,0.259259259259259,0.54,0.601,extra,20,4,0.14,0.28,0.50,0.542
37,extra,20,3,1.96,33.92,2.01,0.0559421096576676,35.93,36.109,extra,20,3,,,,,,,extra,20,3,,,,,,,extra,20,3,0.13,0.30952380952381,0.42,0.452,extra,20,3,0.15,0.375,0.40,0.437
38,extra,20,2,1.97,29.57,2.01,0.0636478784040531,31.58,31.747,extra,20,2,,,,,,,extra,20,2,,,,,,,extra,20,2,0.13,0.302325581395349,0.43,0.465,extra,20,2,0.15,0.357142857142857,0.42,0.508
39,extra,20,1,1.97,34.09,2.01,0.0556786703601107,36.10,36.355,extra,20,1,,,,,,,extra,20,1,,,,,,,extra,20,1,0.13,0.52,0.25,0.289,extra,20,1,0.15,0.535714285714286,0.28,0.322
40,extra,20,0,1.98,32.03,2.02,0.059324522760646,34.05,34.269,extra,20,0,,,,,,,extra,20,0,,,,,,,extra,20,0,0.14,0.538461538461539,0.26,0.291,extra,20,0,0.15,0.555555555555555,0.27,0.299
