24,extra,20,16,1.85,2.92,1.89,0.392931392931393,4.81,4.935,extra,20,16,,,,,,,extra,20,16,,,,,,,extra,20,16,0.17,0.00918918918918919,18.50,18.556,extra,20,16,0.15,0.00949968334388854,15.79,15.844
25,extra,20,15,1.87,3.19,1.92,0.37573385518591,5.11,5.226,extra,20,15,,,,,,,extra,20,15,,,,,,,extra,20,15,0.17,0.00791802515137401,21.47,21.529,extra,20,15,0.14,0.00771775082690187,18.14,18.217
26,extra,20,14,1.91,3.32,1.96,0.371212121212121,5.28,5.401,extra,20,14,,,,,,,extra,20,14,,,,,,,extra,20,14,0.16,0.00708905626938414,22.57,22.616,extra,20,14,0.15,0.0078781512605042,19.04,19.095
27,extra,20,13,1.87,3.63,1.92,0.345945945945946,5.55,5.668,extra,20,13,,,,,,,extra,20,13,,,,,,,extra,20,13,0.17,0.00659937888198758,25.76,25.827,extra,20,13,0.15,0.00672043010752688,22.32,22.375
28,extra,20,12,1.89,3.77,1.94,0.339754816112084,5.71,5.820,extra,20,12,,,,,,,extra,20,12,,,,,,,extra,20,12,0.17,0.006298629121897,26.99,27.058,extra,20,12,0.14,0.00600343053173242,23.32,23.387
29,extra,20,11,1.93,4.07,1.97,0.326158940397351,6.04,6.153,extra,20,11,,,,,,,extra,20,11,,,,,,,extra,20,11,0.17,0.00560131795716639,30.35,30.412,extra,20,11,0.14,0.00549019607843137,25.50,25.565
30,extra,20,10,1.94,4.19,1.99,0.322006472491909,6.18,6.298,extra,20,10,,,,,,,extra,20,10,,,,,,,extra,20,10,0.17,0.00537294563843236,31.64,31.703,extra,20,10,0.15,0.00549651887138146,27.29,27.366
31,extra,20,9,1.95,4.56,1.99,0.30381679389313,6.55,6.664,extra,20,9,,,,,,,extra,20,9,,,,,,,extra,20,9,0.17,0.00483091787439614,35.19,35.259,extra,20,9,0.15,0.00503018108651911,29.82,29.875
32,extra,20,8,1.95,4.70,1.99,0.29745889387145,6.69,6.804,extra,20,8,,,,,,,extra,20,8,,,,,,,extra,20,8,0.17,0.0046448087431694,36.60,36.677,extra,20,8,0.15,0.00489396411092985,30.65,30.711
33,extra,20,7,1.92,5.01,1.97,0.282234957020057,6.98,7.104,extra,20,7,,,,,,,extra,20,7,,,,,,,extra,20,7,0.17,0.00423940149625935,40.10,40.170,extra,20,7,0.14,0.00408997955010225,34.23,34.319
34,extra,20,6,1.96,5.05,2,0.283687943262411,7.05,7.176,extra,20,6,,,,,,,extra,20,6,,,,,,,extra,20,6,0.17,0.00408850408850409,41.58,41.671,extra,20,6,0.15,0.00424568355505236,35.33,35.403
35,extra,20,5,1.95,5.53,2,0.265604249667995,7.53,7.675,extra,20,5,,,,,,,extra,20,5,,,,,,,extra,20,5,0.17,0.0037560760053027,45.26,45.341,extra,20,5,0.15,0.00385010266940452,38.96,39.036
36,extra,20,4,1.94,5.50,1.99,0.265687583444593,7.49,8.022,extra,20,4,,,,,,,extra,20,4,,,,,,,extra,20,4,0.17,0.00361779101936582,46.99,47.074,extra,20,4,0.15,0.00371195248700817,40.41,40.495
37,extra,20,3,1.96,6.01,2.01,0.250623441396509,8.02,8.137,extra,20,3,,,,,,,extra,20,3,,,,,,,extra,20,3,0.17,0.00335835638087712,50.62,50.716,extra,20,3,0.15,0.00348108609886284,43.09,43.154
38,extra,20,2,1.95,5.97,1.99,0.25,7.96,8.087,extra,20,2,,,,,,,extra,20,2,,,,,,,extra,20,2,0.16,0.00304819965707754,52.49,52.589,extra,20,2,0.15,0.00335570469798658,44.70,44.776
39,extra,20,1,1.99,6.47,2.04,0.239717978848414,8.51,8.630,extra,20,1,,,,,,,extra,20,1,,,,,,,extra,20,1,0.17,0.00303192438023899,56.07,56.190,extra,20,1,0.15,0.0031413612565445,47.75,47.832
40,extra,20,0,2.01,6.40,2.05,0.242603550295858,8.45,8.577,extra,20,0,,,,,,,extra,20,0,,,,,,,extra,20,0,0.17,0.0029244796146568,58.13,58.209,extra,20,0,0.15,0.00309342132398433,48.49,48.578
